,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
1052,puducherry,2020,4,yanam,7,5973.0
1053,puducherry,2020,4,mahe,4,4742.0
1054,puducherry,2021,4,puducherry,685,767854.0
1055,puducherry,2021,4,karaikal,54,84570.0
1056,puducherry,2021,4,yanam,25,60936.0
1057,puducherry,2021,4,mahe,22,33247.0
1058,puducherry,2022,4,puducherry,1916,2147849.0
1059,puducherry,2022,4,karaikal,304,389357.0
1060,puducherry,2022,4,mahe,68,79299.0
1061,puducherry,2022,4,yanam,43,76625.0
1062,puducherry,2023,4,puducherry,2093,2921421.0
1063,puducherry,2023,4,karaikal,228,321006.0
1064,puducherry,2023,4,mahe,86,109590.0
1065,puducherry,2023,4,yanam,40,67378.0
1066,puducherry,2024,4,puducherry,2410,3316201.0
1067,puducherry,2024,4,karaikal,273,342060.0
1068,puducherry,2024,4,mahe,102,162441.0
1069,puducherry,2024,4,yanam,53,75331.0
1070,punjab,2020,4,ludhiana,516,306909.0
1071,punjab,2020,4,sas nagar,365,275714.0
1072,punjab,2020,4,jalandhar,249,179846.0
1073,punjab,2020,4,amritsar,179,180379.0
1074,punjab,2020,4,bathinda,159,131704.0
1075,punjab,2020,4,patiala,156,100202.0
1076,punjab,2020,4,hoshiarpur,99,104137.0
1077,punjab,2020,4,sangrur,79,27515.0
1078,punjab,2020,4,firozepur,75,63082.0
1079,punjab,2020,4,pathankot,74,103285.0
1080,punjab,2021,4,sas nagar,1079,1484361.0
1081,punjab,2021,4,ludhiana,863,1315925.0
1082,punjab,2021,4,mansa,563,282635.0
1083,punjab,2021,4,jalandhar,504,737684.0
1084,punjab,2021,4,amritsar,482,837451.0
1085,punjab,2021,4,bathinda,458,618169.0
1086,punjab,2021,4,patiala,350,513607.0
1087,punjab,2021,4,hoshiarpur,347,722687.0
1088,punjab,2021,4,sangrur,277,286504.0
1089,punjab,2021,4,pathankot,245,523947.0
1090,punjab,2022,4,sas nagar,2288,3709862.0
1091,punjab,2022,4,ludhiana,2140,3167544.0
1092,punjab,2022,4,jalandhar,1000,1718210.0
1093,punjab,2022,4,amritsar,970,1692695.0
1094,punjab,2022,4,bathinda,726,1370973.0
1095,punjab,2022,4,patiala,722,1513303.0
1096,punjab,2022,4,hoshiarpur,600,1234163.0
1097,punjab,2022,4,pathankot,506,899972.0
1098,punjab,2022,4,sangrur,470,697393.0
1099,punjab,2022,4,gurdaspur,417,733846.0
1100,punjab,2023,4,sas nagar,2981,5886008.0
1101,punjab,2023,4,ludhiana,2308,4051850.0
1102,punjab,2023,4,bathinda,1139,1993422.0
1103,punjab,2023,4,amritsar,1111,2357920.0
1104,punjab,2023,4,jalandhar,1053,2203746.0
1105,punjab,2023,4,patiala,807,1673018.0
1106,punjab,2023,4,hoshiarpur,666,1625737.0
1107,punjab,2023,4,pathankot,575,1183980.0
1108,punjab,2023,4,gurdaspur,386,1044061.0
1109,punjab,2023,4,rupnagar,329,908180.0
1110,punjab,2024,4,sas nagar,3398,6428068.0
1111,punjab,2024,4,ludhiana,2804,4255410.0
1112,punjab,2024,4,jalandhar,1382,2560324.0
1113,punjab,2024,4,amritsar,1282,2843044.0
1114,punjab,2024,4,bathinda,1144,1929363.0
1115,punjab,2024,4,patiala,1000,2120528.0
1116,punjab,2024,4,hoshiarpur,776,1722490.0
1117,punjab,2024,4,pathankot,693,1417409.0
1118,punjab,2024,4,gurdaspur,424,1058136.0
1119,punjab,2024,4,kapurthala,420,813459.0
1120,rajasthan,2020,4,jaipur,3318,1641429.0
1121,rajasthan,2020,4,alwar,900,476373.0
1122,rajasthan,2020,4,jodhpur,782,420880.0
1123,rajasthan,2020,4,bhilwara,512,159165.0
1124,rajasthan,2020,4,sikar,493,344638.0
1125,rajasthan,2020,4,udaipur,489,236748.0
1126,rajasthan,2020,4,ajmer,443,218975.0
1127,rajasthan,2020,4,kota,430,247397.0
1128,rajasthan,2020,4,pali,362,181805.0
1129,rajasthan,2020,4,nagaur,356,180876.0
1130,rajasthan,2021,4,jaipur,5571,6278712.0
1131,rajasthan,2021,4,jodhpur,1244,1426171.0
1132,rajasthan,2021,4,alwar,1202,1830570.0
1133,rajasthan,2021,4,sikar,1040,1370606.0
1134,rajasthan,2021,4,kota,806,885949.0
1135,rajasthan,2021,4,jhunjhunu,773,1052974.0
1136,rajasthan,2021,4,ganganagar,714,957294.0
1137,rajasthan,2021,4,udaipur,658,873749.0
1138,rajasthan,2021,4,barmer,639,679196.0
1139,rajasthan,2021,4,bikaner,628,678924.0
1140,rajasthan,2022,4,jaipur,12312,16383317.0
1141,rajasthan,2022,4,alwar,2869,3867232.0
1142,rajasthan,2022,4,jodhpur,2263,3457703.0
1143,rajasthan,2022,4,sikar,1791,3139214.0
1144,rajasthan,2022,4,udaipur,1772,2748375.0
1145,rajasthan,2022,4,kota,1639,2364806.0
1146,rajasthan,2022,4,jhunjhunu,1423,2464003.0
1147,rajasthan,2022,4,ajmer,1353,2049928.0
1148,rajasthan,2022,4,bikaner,1227,1771787.0
1149,rajasthan,2022,4,hanumangarh,1134,1845039.0
1150,rajasthan,2023,4,jaipur,14759,25167653.0
1151,rajasthan,2023,4,alwar,3719,6055979.0
1152,rajasthan,2023,4,jodhpur,2664,5759170.0
1153,rajasthan,2023,4,kota,2256,3768494.0
1154,rajasthan,2023,4,sikar,2239,5113462.0
1155,rajasthan,2023,4,jhunjhunu,2045,4010722.0
1156,rajasthan,2023,4,udaipur,2003,3871070.0
1157,rajasthan,2023,4,ajmer,1592,3250093.0
1158,rajasthan,2023,4,ganganagar,1568,3815148.0
1159,rajasthan,2023,4,bhilwara,1273,2336387.0
1160,rajasthan,2024,4,jaipur,17081,28322938.0
1161,rajasthan,2024,4,jaipur rural,3460,5851560.0
1162,rajasthan,2024,4,kota,3101,5002136.0
1163,rajasthan,2024,4,sikar,2795,5214468.0
1164,rajasthan,2024,4,jodhpur,2734,5715302.0
1165,rajasthan,2024,4,udaipur,2461,4537156.0
1166,rajasthan,2024,4,jhunjhunu,2446,4319408.0
1167,rajasthan,2024,4,khairthal tijara,2106,2924729.0
1168,rajasthan,2024,4,alwar,1925,3251565.0
1169,rajasthan,2024,4,ajmer,1920,3602110.0
1170,sikkim,2020,4,east,41,26778.0
1171,sikkim,2020,4,south,11,26418.0
1172,sikkim,2020,4,north,8,9933.0
1173,sikkim,2020,4,west,7,7085.0
1174,sikkim,2021,4,east,109,291074.0
1175,sikkim,2021,4,south,41,85646.0
1176,sikkim,2021,4,west,29,84762.0
1177,sikkim,2021,4,north,16,42050.0
1178,sikkim,2022,4,east,192,377889.0
1179,sikkim,2022,4,south,45,74025.0
1180,sikkim,2022,4,west,43,147415.0
1181,sikkim,2022,4,north,26,67885.0
1182,sikkim,2023,4,east,184,485048.0
1183,sikkim,2023,4,south,67,117210.0
1184,sikkim,2023,4,west,39,125255.0
1185,sikkim,2023,4,north,34,66232.0
1186,sikkim,2024,4,gangtok,298,643521.0
1187,sikkim,2024,4,pakyong,130,314200.0
1188,sikkim,2024,4,namchi,55,148697.0
1189,sikkim,2024,4,mangan,46,105349.0
1190,sikkim,2024,4,gyalshing,41,94901.0
1191,sikkim,2024,4,soreng,29,75012.0
1192,tamil-nadu,2020,4,chennai,1615,1430154.0
1193,tamil-nadu,2020,4,thiruvallur,1001,937498.0
1194,tamil-nadu,2020,4,coimbatore,989,761940.0
1195,tamil-nadu,2020,4,chengalpattu,937,911872.0
1196,tamil-nadu,2020,4,kancheepuram,696,631757.0
1197,tamil-nadu,2020,4,tiruppur,542,423333.0
1198,tamil-nadu,2020,4,krishnagiri,468,393985.0
1199,tamil-nadu,2020,4,madurai,359,345586.0
1200,tamil-nadu,2020,4,salem,341,236999.0
1201,tamil-nadu,2020,4,tiruchirappalli,269,225395.0
1202,tamil-nadu,2021,4,chennai,5769,6143037.0
1203,tamil-nadu,2021,4,thiruvallur,3895,4604901.0
1204,tamil-nadu,2021,4,coimbatore,2943,4272322.0
1205,tamil-nadu,2021,4,chengalpattu,2877,3652362.0
1206,tamil-nadu,2021,4,tiruppur,2096,2467072.0
1207,tamil-nadu,2021,4,kancheepuram,2055,2467606.0
1208,tamil-nadu,2021,4,madurai,1507,1719722.0
1209,tamil-nadu,2021,4,krishnagiri,1323,1653893.0
1210,tamil-nadu,2021,4,salem,959,1307980.0
1211,tamil-nadu,2021,4,tiruchirappalli,792,1056977.0
1212,tamil-nadu,2022,4,chennai,21588,21184965.0
1213,tamil-nadu,2022,4,thiruvallur,14602,15650997.0
1214,tamil-nadu,2022,4,coimbatore,12780,15595276.0
1215,tamil-nadu,2022,4,chengalpattu,12532,14457953.0
1216,tamil-nadu,2022,4,tiruppur,8141,9483703.0
1217,tamil-nadu,2022,4,kancheepuram,7909,8581184.0
1218,tamil-nadu,2022,4,madurai,5446,6050332.0
1219,tamil-nadu,2022,4,salem,3949,4750490.0
1220,tamil-nadu,2022,4,tiruchirappalli,3089,3688816.0
1221,tamil-nadu,2022,4,krishnagiri,3025,3993729.0
1222,tamil-nadu,2023,4,chennai,18144,19953865.0
1223,tamil-nadu,2023,4,thiruvallur,12314,14959202.0
1224,tamil-nadu,2023,4,coimbatore,11552,16411541.0
1225,tamil-nadu,2023,4,chengalpattu,11085,14820002.0
1226,tamil-nadu,2023,4,kancheepuram,6875,8403688.0
1227,tamil-nadu,2023,4,tiruppur,5883,8071753.0
1228,tamil-nadu,2023,4,madurai,4414,5508470.0
1229,tamil-nadu,2023,4,salem,3180,4420307.0
1230,tamil-nadu,2023,4,krishnagiri,3172,4852330.0
1231,tamil-nadu,2023,4,tiruchirappalli,2475,3470880.0
1232,tamil-nadu,2024,4,chennai,35408,43569170.0
1233,tamil-nadu,2024,4,coimbatore,12866,19222550.0
1234,tamil-nadu,2024,4,chengalpattu,11836,16887124.0
1235,tamil-nadu,2024,4,tiruppur,7641,10484301.0
1236,tamil-nadu,2024,4,tiruvallur,7606,10166523.0
1237,tamil-nadu,2024,4,madurai,5119,6427615.0
1238,tamil-nadu,2024,4,krishnagiri,3802,5691238.0
1239,tamil-nadu,2024,4,salem,3696,5153549.0
1240,tamil-nadu,2024,4,kancheepuram,3048,3716588.0
1241,tamil-nadu,2024,4,erode,2987,4323698.0
1242,telangana,2020,4,hyderabad,3682,1892565.0
1243,telangana,2020,4,rangareddy,3486,2124943.0
1244,telangana,2020,4,medchal malkajgiri,3298,2034226.0
1245,telangana,2020,4,warangal urban,1030,522488.0
1246,telangana,2020,4,nalgonda,834,464673.0
1247,telangana,2020,4,khammam,814,441541.0
1248,telangana,2020,4,sangareddy,797,507751.0
1249,telangana,2020,4,karimnagar,649,307932.0
1250,telangana,2020,4,bhadradri kothagudem,597,290516.0
1251,telangana,2020,4,mancherial,515,274989.0
1252,telangana,2021,4,hyderabad,7016,7001072.0
1253,telangana,2021,4,rangareddy,6835,7932450.0
1254,telangana,2021,4,medchal malkajgiri,6553,7341035.0
1255,telangana,2021,4,warangal urban,2289,2254395.0
1256,telangana,2021,4,sangareddy,1219,1921406.0
1257,telangana,2021,4,khammam,1054,1159144.0
1258,telangana,2021,4,karimnagar,962,970635.0
1259,telangana,2021,4,bhadradri kothagudem,840,953767.0
1260,telangana,2021,4,mancherial,814,909975.0
1261,telangana,2021,4,peddapalle,666,805934.0
1262,telangana,2022,4,rangareddy,15005,21565381.0
1263,telangana,2022,4,medchal malkajgiri,12852,17986714.0
1264,telangana,2022,4,hyderabad,12819,15945642.0
1265,telangana,2022,4,sangareddy,3439,4978596.0
1266,telangana,2022,4,warangal urban,3013,3748304.0
1267,telangana,2022,4,bhadradri kothagudem,1592,2285868.0
1268,telangana,2022,4,nalgonda,1431,1845429.0
1269,telangana,2022,4,peddapalle,1399,1878146.0
1270,telangana,2022,4,khammam,1348,1907848.0
1271,telangana,2022,4,karimnagar,1283,1902354.0
1272,telangana,2023,4,rangareddy,16541,29175361.0
1273,telangana,2023,4,medchal malkajgiri,13254,22372378.0
1274,telangana,2023,4,hyderabad,12099,18060782.0
1275,telangana,2023,4,sangareddy,3604,6270437.0
1276,telangana,2023,4,warangal urban,2698,3941935.0
1277,telangana,2023,4,nalgonda,1399,2410148.0
1278,telangana,2023,4,karimnagar,1269,2100573.0
1279,telangana,2023,4,bhadradri kothagudem,1224,2079214.0
1280,telangana,2023,4,khammam,1143,1885877.0
1281,telangana,2023,4,peddapalle,1120,1681028.0
1282,telangana,2024,4,rangareddy,18678,32749841.0
1283,telangana,2024,4,medchal malkajgiri,16649,27751990.0
1284,telangana,2024,4,hyderabad,13218,20197399.0
1285,telangana,2024,4,sangareddy,4430,7699707.0
1286,telangana,2024,4,hanumakonda,2280,3654284.0
1287,telangana,2024,4,nalgonda,2062,2721753.0
1288,telangana,2024,4,khammam,1694,2271424.0
1289,telangana,2024,4,karimnagar,1611,2425786.0
1290,telangana,2024,4,bhadradri kothagudem,1585,2225897.0
1291,telangana,2024,4,peddapalli,1508,2185349.0
1292,tripura,2020,4,west tripura,122,71380.0
1293,tripura,2020,4,north tripura,24,19954.0
1294,tripura,2020,4,sepahijala,19,14752.0
1295,tripura,2020,4,dhalai,17,6473.0
1296,tripura,2020,4,south tripura,17,11719.0
1297,tripura,2020,4,khowai,16,4906.0
1298,tripura,2020,4,gomati,16,6617.0
1299,tripura,2020,4,unakoti,13,13964.0
1300,tripura,2021,4,west tripura,327,462804.0
1301,tripura,2021,4,gomati,81,109520.0
1302,tripura,2021,4,south tripura,73,109246.0
1303,tripura,2021,4,north tripura,61,93388.0
1304,tripura,2021,4,sepahijala,47,68140.0
1305,tripura,2021,4,dhalai,42,71198.0
1306,tripura,2021,4,khowai,38,53306.0
1307,tripura,2021,4,unakoti,33,54906.0
1308,tripura,2022,4,west tripura,746,953813.0
1309,tripura,2022,4,gomati,150,215799.0
1310,tripura,2022,4,sepahijala,133,215653.0
1311,tripura,2022,4,south tripura,130,203072.0
1312,tripura,2022,4,north tripura,112,153587.0
1313,tripura,2022,4,dhalai,97,166204.0
1314,tripura,2022,4,khowai,78,103717.0
1315,tripura,2022,4,unakoti,62,100689.0
1316,tripura,2023,4,west tripura,1069,1383929.0
1317,tripura,2023,4,south tripura,240,364619.0
1318,tripura,2023,4,north tripura,205,359902.0
1319,tripura,2023,4,gomati,203,285562.0
1320,tripura,2023,4,sepahijala,171,237095.0
1321,tripura,2023,4,dhalai,131,192442.0
1322,tripura,2023,4,unakoti,114,175180.0
1323,tripura,2023,4,khowai,104,171012.0
1324,tripura,2024,4,west tripura,1274,1642489.0
1325,tripura,2024,4,gomati,278,370511.0
1326,tripura,2024,4,south tripura,270,358394.0
1327,tripura,2024,4,sepahijala,245,323004.0
1328,tripura,2024,4,north tripura,228,372645.0
1329,tripura,2024,4,khowai,169,253140.0
1330,tripura,2024,4,dhalai,167,223777.0
1331,tripura,2024,4,unakoti,163,221772.0
1332,uttar-pradesh,2020,4,gautam buddha nagar,1890,1432507.0
1333,uttar-pradesh,2020,4,ghaziabad,1812,1430818.0
1334,uttar-pradesh,2020,4,lucknow,1215,1018602.0
1335,uttar-pradesh,2020,4,kanpur nagar,913,744324.0
1336,uttar-pradesh,2020,4,prayagraj,669,558900.0
1337,uttar-pradesh,2020,4,meerut,543,568873.0
1338,uttar-pradesh,2020,4,varanasi,538,370559.0
1339,uttar-pradesh,2020,4,agra,509,312588.0
1340,uttar-pradesh,2020,4,gorakhpur,479,401165.0
1341,uttar-pradesh,2020,4,bareilly,366,289874.0
1342,uttar-pradesh,2021,4,ghaziabad,4654,5977135.0
1343,uttar-pradesh,2021,4,gautam buddha nagar,4293,5710659.0
1344,uttar-pradesh,2021,4,lucknow,3296,4038538.0
1345,uttar-pradesh,2021,4,kanpur nagar,2265,2760463.0
1346,uttar-pradesh,2021,4,meerut,1601,2421444.0
1347,uttar-pradesh,2021,4,prayagraj,1599,2221711.0
1348,uttar-pradesh,2021,4,agra,1238,1610714.0
1349,uttar-pradesh,2021,4,gorakhpur,1230,1790715.0
1350,uttar-pradesh,2021,4,varanasi,1190,1393923.0
1351,uttar-pradesh,2021,4,bareilly,968,1132558.0
1352,uttar-pradesh,2022,4,gautam buddha nagar,9335,12220201.0
1353,uttar-pradesh,2022,4,ghaziabad,8564,11370990.0
1354,uttar-pradesh,2022,4,lucknow,5733,8510985.0
1355,uttar-pradesh,2022,4,kanpur nagar,4549,5955630.0
1356,uttar-pradesh,2022,4,meerut,3241,4918862.0
1357,uttar-pradesh,2022,4,prayagraj,2676,4030415.0
1358,uttar-pradesh,2022,4,gorakhpur,2131,3290711.0
1359,uttar-pradesh,2022,4,agra,2038,3245964.0
1360,uttar-pradesh,2022,4,varanasi,1865,2641816.0
1361,uttar-pradesh,2022,4,bulandshahr,1681,2269862.0
1362,uttar-pradesh,2023,4,gautam buddha nagar,10878,17960233.0
1363,uttar-pradesh,2023,4,ghaziabad,9319,14487937.0
1364,uttar-pradesh,2023,4,lucknow,6505,12260960.0
1365,uttar-pradesh,2023,4,kanpur nagar,5160,8080958.0
1366,uttar-pradesh,2023,4,meerut,3870,7048374.0
1367,uttar-pradesh,2023,4,prayagraj,3310,5777544.0
1368,uttar-pradesh,2023,4,agra,2711,5093950.0
1369,uttar-pradesh,2023,4,gorakhpur,2533,4280963.0
1370,uttar-pradesh,2023,4,bareilly,2460,4239599.0
1371,uttar-pradesh,2023,4,varanasi,2220,3754886.0
1372,uttar-pradesh,2024,4,gautambuddha nagar,13381,21437439.0
1373,uttar-pradesh,2024,4,ghaziabad,11710,18521578.0
1374,uttar-pradesh,2024,4,lucknow,7137,13917630.0
1375,uttar-pradesh,2024,4,kanpur nagar,5328,8989140.0
1376,uttar-pradesh,2024,4,prayagraj,4525,7958403.0
1377,uttar-pradesh,2024,4,meerut,4424,7889754.0
1378,uttar-pradesh,2024,4,gorakhpur,3223,5536867.0
1379,uttar-pradesh,2024,4,moradabad,3071,4976308.0
1380,uttar-pradesh,2024,4,agra,3066,5497894.0
1381,uttar-pradesh,2024,4,varanasi,3042,5443097.0
1382,uttarakhand,2020,4,dehradun,577,620548.0
1383,uttarakhand,2020,4,haridwar,337,341470.0
1384,uttarakhand,2020,4,udham singh nagar,294,261230.0
1385,uttarakhand,2020,4,nainital,169,206547.0
1386,uttarakhand,2020,4,pauri garhwal,79,95558.0
1387,uttarakhand,2020,4,tehri garhwal,62,90003.0
1388,uttarakhand,2020,4,almora,46,65453.0
1389,uttarakhand,2020,4,uttarkashi,44,44541.0
1390,uttarakhand,2020,4,pithoragarh,42,60841.0
1391,uttarakhand,2020,4,chamoli,35,56928.0
1392,uttarakhand,2021,4,dehradun,1681,2630885.0
1393,uttarakhand,2021,4,haridwar,1235,1394942.0
1394,uttarakhand,2021,4,udham singh nagar,899,1120952.0
1395,uttarakhand,2021,4,nainital,665,915316.0
1396,uttarakhand,2021,4,pauri garhwal,310,469713.0
1397,uttarakhand,2021,4,pithoragarh,163,282298.0
1398,uttarakhand,2021,4,almora,127,212761.0
1399,uttarakhand,2021,4,tehri garhwal,112,203345.0
1400,uttarakhand,2021,4,chamoli,95,170770.0
1401,uttarakhand,2021,4,champawat,83,179513.0
1402,uttarakhand,2022,4,dehradun,2944,4789862.0
1403,uttarakhand,2022,4,haridwar,1487,2219064.0
1404,uttarakhand,2022,4,udham singh nagar,1364,1880392.0
1405,uttarakhand,2022,4,nainital,1098,1596483.0
1406,uttarakhand,2022,4,pauri garhwal,523,863303.0
1407,uttarakhand,2022,4,tehri garhwal,256,441778.0
1408,uttarakhand,2022,4,almora,255,527702.0
1409,uttarakhand,2022,4,pithoragarh,241,419628.0
1410,uttarakhand,2022,4,chamoli,145,313403.0
1411,uttarakhand,2022,4,champawat,120,231116.0
1412,uttarakhand,2023,4,dehradun,3417,6454643.0
1413,uttarakhand,2023,4,haridwar,1693,3183018.0
1414,uttarakhand,2023,4,udham singh nagar,1667,3091689.0
1415,uttarakhand,2023,4,nainital,1086,1911707.0
1416,uttarakhand,2023,4,pauri garhwal,592,1037849.0
1417,uttarakhand,2023,4,tehri garhwal,320,700351.0
1418,uttarakhand,2023,4,almora,278,589368.0
1419,uttarakhand,2023,4,pithoragarh,274,554770.0
1420,uttarakhand,2023,4,chamoli,232,619715.0
1421,uttarakhand,2023,4,champawat,154,266866.0
1422,uttarakhand,2024,4,dehradun,4512,8265832.0
1423,uttarakhand,2024,4,haridwar,2236,4063011.0
1424,uttarakhand,2024,4,udham singh nagar,2104,3342874.0
1425,uttarakhand,2024,4,nainital,1473,2668491.0
1426,uttarakhand,2024,4,pauri garhwal,688,1194947.0
1427,uttarakhand,2024,4,tehri garhwal,475,782549.0
1428,uttarakhand,2024,4,almora,371,652054.0
1429,uttarakhand,2024,4,pithoragarh,338,638819.0
1430,uttarakhand,2024,4,chamoli,261,517286.0
1431,uttarakhand,2024,4,champawat,190,364070.0
1432,west-bengal,2020,4,north twenty four parganas,1914,1511195.0
1433,west-bengal,2020,4,kolkata,1692,1306337.0
1434,west-bengal,2020,4,howrah,713,547727.0
1435,west-bengal,2020,4,south twenty four parganas,607,550802.0
1436,west-bengal,2020,4,hooghly,569,439509.0
1437,west-bengal,2020,4,paschim bardhaman,563,397183.0
1438,west-bengal,2020,4,purba medinipur,439,271897.0
1439,west-bengal,2020,4,murshidabad,422,213072.0
1440,west-bengal,2020,4,nadia,380,251150.0
1441,west-bengal,2020,4,koch bihar,379,275427.0
1442,west-bengal,2021,4,north twenty four parganas,4922,5698422.0
1443,west-bengal,2021,4,kolkata,4645,4777380.0
1444,west-bengal,2021,4,howrah,1957,2162907.0
1445,west-bengal,2021,4,south twenty four parganas,1781,2143612.0
1446,west-bengal,2021,4,hooghly,1751,1907817.0
1447,west-bengal,2021,4,paschim bardhaman,1509,1862383.0
1448,west-bengal,2021,4,maldah,1208,1432474.0
1449,west-bengal,2021,4,darjiling,1070,1346165.0
1450,west-bengal,2021,4,purba bardhaman,1047,1172623.0
1451,west-bengal,2021,4,paschim medinipur,1019,1473713.0
1452,west-bengal,2022,4,north twenty four parganas,10071,13297497.0
1453,west-bengal,2022,4,kolkata,9215,10683722.0
1454,west-bengal,2022,4,howrah,3875,4827100.0
1455,west-bengal,2022,4,south twenty four parganas,3847,4752290.0
1456,west-bengal,2022,4,paschim medinipur,3569,4249681.0
1457,west-bengal,2022,4,paschim bardhaman,3046,4171226.0
1458,west-bengal,2022,4,hooghly,2783,3954761.0
1459,west-bengal,2022,4,darjiling,2351,3298987.0
1460,west-bengal,2022,4,maldah,2002,2670979.0
1461,west-bengal,2022,4,nadia,1870,2669178.0
1462,west-bengal,2023,4,north twenty four parganas,13483,19211808.0
1463,west-bengal,2023,4,kolkata,12306,16022532.0
1464,west-bengal,2023,4,south twenty four parganas,5415,6996283.0
1465,west-bengal,2023,4,howrah,5201,6655473.0
1466,west-bengal,2023,4,paschim bardhaman,4095,5823988.0
1467,west-bengal,2023,4,hooghly,4025,5665468.0
1468,west-bengal,2023,4,paschim medinipur,3442,4688055.0
1469,west-bengal,2023,4,maldah,2886,3998317.0
1470,west-bengal,2023,4,nadia,2786,4012958.0
1471,west-bengal,2023,4,darjiling,2762,4044883.0
1472,west-bengal,2024,4,north twenty four parganas,16080,22630772.0
1473,west-bengal,2024,4,kolkata,13720,18465410.0
1474,west-bengal,2024,4,howrah,6763,8567180.0
1475,west-bengal,2024,4,south twenty four parganas,6659,7720038.0
1476,west-bengal,2024,4,hooghly,5089,6642595.0
1477,west-bengal,2024,4,paschim bardhaman,4945,7005851.0
1478,west-bengal,2024,4,paschim medinipur,4155,5405054.0
1479,west-bengal,2024,4,malda,4042,4902098.0
1480,west-bengal,2024,4,nadia,3807,5031294.0
1481,west-bengal,2024,4,purba bardhaman,3595,4482879.0
