,State,Year,Quater,Transacion_type,hover_count,hover_amount
1485,haryana,2024,4,fatehabad district,7176120,14524774843.0
1486,haryana,2024,4,palwal district,39893220,50857177066.0
1487,haryana,2024,4,charkhi dadri district,7476158,15398868354.0
1488,haryana,2024,4,ambala district,11242983,15796507169.0
1489,haryana,2024,4,rewari district,44363909,57757339449.0
1490,haryana,2024,4,panchkula district,9209281,10816846556.0
1491,haryana,2024,4,bhiwani district,16864355,32377258791.0
1492,haryana,2024,4,sirsa district,12158040,22227172469.0
1493,haryana,2024,4,panipat district,27410799,38210338489.0
1494,haryana,2024,4,nuh district,43869108,55652826508.0
1495,haryana,2024,4,gurugram district,301187458,265842877273.0
1496,haryana,2024,4,kaithal district,6318486,13293283268.0
1497,haryana,2024,4,kurukshetra district,10400065,17346213574.0
1498,haryana,2024,4,jhajjar district,30931380,44356171325.0
1499,himachal-pradesh,2018,4,solan district,347191,577618789.1056865
1500,himachal-pradesh,2018,4,sirmaur district,122707,199344353.77429008
1501,himachal-pradesh,2018,4,shimla district,156832,396860638.04644364
1502,himachal-pradesh,2018,4,bilaspur district,51395,92955686.23996082
1503,himachal-pradesh,2018,4,hamirpur district,76300,146948802.40681252
1504,himachal-pradesh,2018,4,una district,110312,222928340.6712972
1505,himachal-pradesh,2018,4,kangra district,187764,414603049.9879074
1506,himachal-pradesh,2018,4,kullu district,64285,157752014.91735005
1507,himachal-pradesh,2018,4,mandi district,109661,203827486.01186574
1508,himachal-pradesh,2018,4,lahul and spiti district,1015,2322169.334039093
1509,himachal-pradesh,2018,4,chamba district,63298,160650916.98309675
1510,himachal-pradesh,2018,4,kinnaur district,17123,45486720.66048766
1511,himachal-pradesh,2019,4,solan district,693523,1168760137.4633098
1512,himachal-pradesh,2019,4,sirmaur district,190673,324766028.26129776
1513,himachal-pradesh,2019,4,shimla district,900252,2553513821.2140336
1514,himachal-pradesh,2019,4,bilaspur district,114888,204391757.70598233
1515,himachal-pradesh,2019,4,hamirpur district,258323,429776009.8441242
1516,himachal-pradesh,2019,4,una district,173510,293924768.3295568
1517,himachal-pradesh,2019,4,kangra district,492277,877780658.252526
1518,himachal-pradesh,2019,4,kullu district,204518,442222672.1025748
1519,himachal-pradesh,2019,4,mandi district,332554,678830304.0119476
1520,himachal-pradesh,2019,4,lahul and spiti district,4141,8457290.813101089
1521,himachal-pradesh,2019,4,chamba district,111755,196209094.0899575
1522,himachal-pradesh,2019,4,kinnaur district,40232,92530995.15982531
1523,himachal-pradesh,2020,4,solan district,1429031,2365446849.233446
1524,himachal-pradesh,2020,4,sirmaur district,443100,785448896.1147674
1525,himachal-pradesh,2020,4,shimla district,1481567,3532549313.262061
1526,himachal-pradesh,2020,4,bilaspur district,275513,518335916.8663252
1527,himachal-pradesh,2020,4,hamirpur district,431123,781165089.0953674
1528,himachal-pradesh,2020,4,una district,449443,882226488.1512837
1529,himachal-pradesh,2020,4,kangra district,1184008,2119401487.8765106
1530,himachal-pradesh,2020,4,kullu district,468786,964080436.8492869
1531,himachal-pradesh,2020,4,mandi district,671714,1247938155.7973926
1532,himachal-pradesh,2020,4,lahul and spiti district,29377,52449015.71120784
1533,himachal-pradesh,2020,4,chamba district,304032,507880011.35891914
1534,himachal-pradesh,2020,4,kinnaur district,104634,232131448.49633557
1535,himachal-pradesh,2021,4,solan district,2640011,3757890500.1969657
1536,himachal-pradesh,2021,4,sirmaur district,847647,1363383254.395042
1537,himachal-pradesh,2021,4,shimla district,3957985,7356261501.68967
1538,himachal-pradesh,2021,4,bilaspur district,430870,844889571.9622381
1539,himachal-pradesh,2021,4,hamirpur district,717321,1262408331.5777433
1540,himachal-pradesh,2021,4,una district,1048351,1936766072.2652125
1541,himachal-pradesh,2021,4,kangra district,2130139,3830143759.599303
1542,himachal-pradesh,2021,4,kullu district,1078809,2242410725.933015
1543,himachal-pradesh,2021,4,mandi district,1092862,2082662004.4459343
1544,himachal-pradesh,2021,4,lahul and spiti district,59045,138242899.070293
1545,himachal-pradesh,2021,4,chamba district,507614,926400609.5746634
1546,himachal-pradesh,2021,4,kinnaur district,156210,394761269.9156797
1547,himachal-pradesh,2022,4,solan district,4436709,5065290891.534373
1548,himachal-pradesh,2022,4,sirmaur district,1454224,1991999745.9575925
1549,himachal-pradesh,2022,4,shimla district,9603309,14161042549.708815
1550,himachal-pradesh,2022,4,bilaspur district,622642,1042618597.1158307
1551,himachal-pradesh,2022,4,hamirpur district,1161191,1732021206.6974392
1552,himachal-pradesh,2022,4,una district,1173607,1902311205.0838988
1553,himachal-pradesh,2022,4,kangra district,4885938,7430861889.061211
1554,himachal-pradesh,2022,4,kullu district,2047414,3429997134.811536
1555,himachal-pradesh,2022,4,mandi district,1994054,3034367986.1615605
1556,himachal-pradesh,2022,4,lahul and spiti district,100747,199706125.5906673
1557,himachal-pradesh,2022,4,chamba district,831315,1292196671.856883
1558,himachal-pradesh,2022,4,kinnaur district,243986,496929228.7937612
1559,himachal-pradesh,2023,4,solan district,9715897,8743026348.0
1560,himachal-pradesh,2023,4,sirmaur district,3052172,3442311095.0
1561,himachal-pradesh,2023,4,shimla district,4258178,5982804080.0
1562,himachal-pradesh,2023,4,bilaspur district,1365100,1923569325.0
1563,himachal-pradesh,2023,4,hamirpur district,2223488,2878828789.0
1564,himachal-pradesh,2023,4,una district,2312951,3417753035.0
1565,himachal-pradesh,2023,4,kangra district,7007451,9466521159.0
1566,himachal-pradesh,2023,4,kullu district,3068350,4583180514.0
1567,himachal-pradesh,2023,4,mandi district,3053172,4150722029.0
1568,himachal-pradesh,2023,4,lahul and spiti district,228532,373006765.0
1569,himachal-pradesh,2023,4,chamba district,1806626,2372506002.0
1570,himachal-pradesh,2023,4,kinnaur district,559922,946017423.0
1571,himachal-pradesh,2024,4,solan district,13650425,11535086618.0
1572,himachal-pradesh,2024,4,sirmaur district,4559229,4776227590.0
1573,himachal-pradesh,2024,4,shimla district,5765185,7523643460.0
1574,himachal-pradesh,2024,4,bilaspur district,2015535,2566075260.0
1575,himachal-pradesh,2024,4,hamirpur district,2851801,3676061991.0
1576,himachal-pradesh,2024,4,una district,3199063,4477371259.0
1577,himachal-pradesh,2024,4,kangra district,9442757,12529791386.0
1578,himachal-pradesh,2024,4,lahaul and spiti district,389879,629995128.0
1579,himachal-pradesh,2024,4,kullu district,4774123,6570028168.0
1580,himachal-pradesh,2024,4,mandi district,4035359,5285223835.0
1581,himachal-pradesh,2024,4,chamba district,2348303,2957493065.0
1582,himachal-pradesh,2024,4,kinnaur district,766739,1209998474.0
1583,jammu-&-kashmir,2018,4,muzaffarabad district,267,1159496.382415084
1584,jammu-&-kashmir,2018,4,doda district,16990,50665168.801815644
1585,jammu-&-kashmir,2018,4,samba district,43623,110909698.34958589
1586,jammu-&-kashmir,2018,4,mirpur district,4525,17198501.877917536
1587,jammu-&-kashmir,2018,4,srinagar district,144970,329216330.48735344
1588,jammu-&-kashmir,2018,4,baramulla district,109702,212164676.56823462
1589,jammu-&-kashmir,2018,4,jammu district,226829,670989049.2596997
1590,jammu-&-kashmir,2018,4,ganderbal district,28646,51463841.198077515
1591,jammu-&-kashmir,2018,4,udhampur district,50056,158443928.52744907
1592,jammu-&-kashmir,2018,4,bandipore district,27073,56020937.99422079
1593,jammu-&-kashmir,2018,4,reasi district,21464,57918446.21121466
1594,jammu-&-kashmir,2018,4,shopian district,11706,27856762.58382556
1595,jammu-&-kashmir,2018,4,poonch district,1642053,2992752160.889104
1596,jammu-&-kashmir,2018,4,kathua district,50640,115344936.11363688
1597,jammu-&-kashmir,2018,4,kishtwar district,6978,22848654.263971046
1598,jammu-&-kashmir,2018,4,pulwama district,43706,109777843.14790586
1599,jammu-&-kashmir,2018,4,ramban district,18133,52646196.621844925
1600,jammu-&-kashmir,2018,4,rajouri district,39629,132340219.58698925
1601,jammu-&-kashmir,2018,4,kulgam district,32550,53586270.06020345
1602,jammu-&-kashmir,2018,4,budgam district,75940,175490225.93721515
1603,jammu-&-kashmir,2018,4,anantnag district,79193,110778790.88365649
1604,jammu-&-kashmir,2018,4,kupwara district,46637,155148129.95113623
1605,jammu-&-kashmir,2019,4,muzaffarabad district,13,33490.7377982426
1606,jammu-&-kashmir,2019,4,doda district,2864,13087031.76313566
1607,jammu-&-kashmir,2019,4,samba district,14817,53713327.351715714
1608,jammu-&-kashmir,2019,4,mirpur district,642,3841256.042835106
1609,jammu-&-kashmir,2019,4,srinagar district,117133,474222741.4546555
1610,jammu-&-kashmir,2019,4,baramulla district,8345,30863315.57342449
1611,jammu-&-kashmir,2019,4,jammu district,231238,928579096.2076488
1612,jammu-&-kashmir,2019,4,ganderbal district,834,4743500.871029498
1613,jammu-&-kashmir,2019,4,udhampur district,22103,91344412.2796205
1614,jammu-&-kashmir,2019,4,bandipore district,300,1680075.8498654477
1615,jammu-&-kashmir,2019,4,reasi district,12986,43788337.944249794
1616,jammu-&-kashmir,2019,4,shopian district,285,648555.5507799082
1617,jammu-&-kashmir,2019,4,poonch district,10130,37926598.592978455
1618,jammu-&-kashmir,2019,4,kathua district,28288,83151146.69576254
1619,jammu-&-kashmir,2019,4,kishtwar district,2057,9695993.464283273
1620,jammu-&-kashmir,2019,4,pulwama district,1473,9185346.443124529
1621,jammu-&-kashmir,2019,4,ramban district,14088,49372161.637940705
1622,jammu-&-kashmir,2019,4,rajouri district,15973,65942824.07004503
1623,jammu-&-kashmir,2019,4,kulgam district,211,982047.0576332739
1624,jammu-&-kashmir,2019,4,budgam district,2351,11629862.550543789
1625,jammu-&-kashmir,2019,4,anantnag district,3109,11464594.84393266
1626,jammu-&-kashmir,2019,4,kupwara district,688,3800280.8395930566
1627,jammu-&-kashmir,2020,4,muzaffarabad district,2190,8320762.641519774
1628,jammu-&-kashmir,2020,4,doda district,101107,228886606.7496394
1629,jammu-&-kashmir,2020,4,samba district,192767,485508786.5685181
1630,jammu-&-kashmir,2020,4,mirpur district,22039,79706376.63871619
1631,jammu-&-kashmir,2020,4,srinagar district,731076,2177635781.644431
1632,jammu-&-kashmir,2020,4,baramulla district,412433,862594987.5778542
1633,jammu-&-kashmir,2020,4,jammu district,1776840,5696308275.135366
1634,jammu-&-kashmir,2020,4,ganderbal district,92285,201135628.2568581
1635,jammu-&-kashmir,2020,4,udhampur district,248906,646828971.36521
1636,jammu-&-kashmir,2020,4,bandipore district,106767,229201197.19575912
1637,jammu-&-kashmir,2020,4,reasi district,100618,229255669.2348591
1638,jammu-&-kashmir,2020,4,shopian district,71983,161658443.40664437
1639,jammu-&-kashmir,2020,4,poonch district,117245,342505124.4352001
1640,jammu-&-kashmir,2020,4,kathua district,226360,463045666.1261914
1641,jammu-&-kashmir,2020,4,kishtwar district,51330,107185861.51281238
1642,jammu-&-kashmir,2020,4,pulwama district,219731,551823991.7884358
1643,jammu-&-kashmir,2020,4,ramban district,78367,192684246.34585124
1644,jammu-&-kashmir,2020,4,rajouri district,196713,567890456.5176737
1645,jammu-&-kashmir,2020,4,kulgam district,124253,220794472.45019814
1646,jammu-&-kashmir,2020,4,budgam district,295461,692267475.7911439
1647,jammu-&-kashmir,2020,4,anantnag district,282499,514346950.9515931
1648,jammu-&-kashmir,2020,4,kupwara district,303474,721320071.0437154
1649,jammu-&-kashmir,2021,4,muzaffarabad district,5831,21241442.22450836
1650,jammu-&-kashmir,2021,4,doda district,235025,435237678.46631306
1651,jammu-&-kashmir,2021,4,samba district,492079,1144805603.769711
1652,jammu-&-kashmir,2021,4,mirpur district,39050,142452278.94317237
1653,jammu-&-kashmir,2021,4,srinagar district,2900577,7232270069.006123
1654,jammu-&-kashmir,2021,4,baramulla district,787593,1567275687.193142
1655,jammu-&-kashmir,2021,4,jammu district,6639541,16627649138.408905
1656,jammu-&-kashmir,2021,4,ganderbal district,211443,370559306.14335734
1657,jammu-&-kashmir,2021,4,udhampur district,621122,1409015376.0471456
1658,jammu-&-kashmir,2021,4,bandipore district,230443,426224671.10234237
1659,jammu-&-kashmir,2021,4,reasi district,332221,721602756.4764307
1660,jammu-&-kashmir,2021,4,shopian district,158150,324099702.9246179
1661,jammu-&-kashmir,2021,4,poonch district,224247,610046677.2859366
1662,jammu-&-kashmir,2021,4,kathua district,528207,1082468701.539606
1663,jammu-&-kashmir,2021,4,kishtwar district,120885,242172974.0745622
1664,jammu-&-kashmir,2021,4,pulwama district,462342,988006961.9135485
1665,jammu-&-kashmir,2021,4,ramban district,199682,423301690.5890018
1666,jammu-&-kashmir,2021,4,rajouri district,363872,998884379.6677287
1667,jammu-&-kashmir,2021,4,kulgam district,279358,450818697.9289175
1668,jammu-&-kashmir,2021,4,budgam district,678080,1358477847.9462016
1669,jammu-&-kashmir,2021,4,anantnag district,683078,1035794983.4736751
1670,jammu-&-kashmir,2021,4,kupwara district,597802,1313830800.64671
1671,jammu-&-kashmir,2022,4,muzaffarabad district,14832,35055780.855990365
1672,jammu-&-kashmir,2022,4,doda district,513476,629795395.8400228
1673,jammu-&-kashmir,2022,4,samba district,1025985,1822006887.441403
1674,jammu-&-kashmir,2022,4,mirpur district,72961,184917178.2132864
1675,jammu-&-kashmir,2022,4,srinagar district,3176470,5356773720.96018
1676,jammu-&-kashmir,2022,4,baramulla district,1599504,2370515820.01391
1677,jammu-&-kashmir,2022,4,jammu district,9213783,15674936388.296492
1678,jammu-&-kashmir,2022,4,ganderbal district,411732,597517710.9861526
1679,jammu-&-kashmir,2022,4,udhampur district,1227109,2035000646.9887607
1680,jammu-&-kashmir,2022,4,bandipore district,451513,626896193.6954811
1681,jammu-&-kashmir,2022,4,reasi district,700011,1146621584.5183542
1682,jammu-&-kashmir,2022,4,shopian district,402989,610805803.8629034
1683,jammu-&-kashmir,2022,4,poonch district,538857,1050594398.560792
1684,jammu-&-kashmir,2022,4,kathua district,1035799,1765328885.276795
1685,jammu-&-kashmir,2022,4,kishtwar district,283374,387202223.58237594
1686,jammu-&-kashmir,2022,4,pulwama district,963378,1594427876.0287037
1687,jammu-&-kashmir,2022,4,ramban district,438060,692350601.4061894
1688,jammu-&-kashmir,2022,4,rajouri district,726588,1476623503.222388
1689,jammu-&-kashmir,2022,4,kulgam district,654424,837066487.4013662
1690,jammu-&-kashmir,2022,4,budgam district,1306982,1932170615.5444055
1691,jammu-&-kashmir,2022,4,anantnag district,1338553,1684090753.6075988
1692,jammu-&-kashmir,2022,4,kupwara district,1219778,1804597459.1902237
1693,jammu-&-kashmir,2023,4,muzaffarabad district,45913,88114272.0
1694,jammu-&-kashmir,2023,4,doda district,1522265,1782463386.0
1695,jammu-&-kashmir,2023,4,samba district,3222238,4395996752.0
1696,jammu-&-kashmir,2023,4,mirpur district,207425,403390530.0
1697,jammu-&-kashmir,2023,4,srinagar district,7074012,10113352740.0
1698,jammu-&-kashmir,2023,4,baramulla district,5009274,6414810534.0
1699,jammu-&-kashmir,2023,4,jammu district,16836698,23295898530.0
1700,jammu-&-kashmir,2023,4,ganderbal district,1239072,1587488854.0
1701,jammu-&-kashmir,2023,4,udhampur district,3516389,4822653780.0
1702,jammu-&-kashmir,2023,4,bandipore district,1337160,1583429415.0
1703,jammu-&-kashmir,2023,4,reasi district,2204425,2902563933.0
1704,jammu-&-kashmir,2023,4,shopian district,1358140,1705185937.0
1705,jammu-&-kashmir,2023,4,poonch district,1611652,2568995996.0
1706,jammu-&-kashmir,2023,4,kathua district,3271541,4645358981.0
1707,jammu-&-kashmir,2023,4,kishtwar district,838700,1009423446.0
1708,jammu-&-kashmir,2023,4,pulwama district,2718256,3937047720.0
1709,jammu-&-kashmir,2023,4,ramban district,1353636,1727315306.0
1710,jammu-&-kashmir,2023,4,rajouri district,2348353,3744674648.0
1711,jammu-&-kashmir,2023,4,kulgam district,2038643,2300544081.0
1712,jammu-&-kashmir,2023,4,budgam district,3782455,4948841420.0
1713,jammu-&-kashmir,2023,4,anantnag district,3898355,4563638521.0
1714,jammu-&-kashmir,2023,4,kupwara district,3732530,4528952978.0
1715,jammu-&-kashmir,2024,4,muzaffarabad district,34453,96347703.0
1716,jammu-&-kashmir,2024,4,doda district,2767769,3091988755.0
1717,jammu-&-kashmir,2024,4,samba district,5901965,7552995305.0
1718,jammu-&-kashmir,2024,4,mirpur district,10202,24190440.0
1719,jammu-&-kashmir,2024,4,srinagar district,14027143,18539513421.0
1720,jammu-&-kashmir,2024,4,baramulla district,9608988,12099408343.0
1721,jammu-&-kashmir,2024,4,jammu district,27890608,35573981207.0
1722,jammu-&-kashmir,2024,4,ganderbal district,2024659,3544730099.0
1723,jammu-&-kashmir,2024,4,udhampur district,5811449,7645636033.0
1724,jammu-&-kashmir,2024,4,bandipore district,3077642,3530356804.0
1725,jammu-&-kashmir,2024,4,reasi district,3548201,4508076863.0
1726,jammu-&-kashmir,2024,4,shopian district,3386199,3877902340.0
1727,jammu-&-kashmir,2024,4,poonch district,3615074,5132944586.0
1728,jammu-&-kashmir,2024,4,kathua district,5417728,7439370515.0
1729,jammu-&-kashmir,2024,4,kishtwar district,1718811,1927816341.0
1730,jammu-&-kashmir,2024,4,pulwama district,4928226,6294154151.0
1731,jammu-&-kashmir,2024,4,ramban district,2637031,3166940185.0
1732,jammu-&-kashmir,2024,4,rajouri district,5050106,7559341893.0
1733,jammu-&-kashmir,2024,4,kulgam district,3723606,4228933007.0
1734,jammu-&-kashmir,2024,4,budgam district,5936961,7579350698.0
1735,jammu-&-kashmir,2024,4,anantnag district,7615690,8756272825.0
1736,jammu-&-kashmir,2024,4,kupwara district,7528706,8780729218.0
1737,jharkhand,2018,4,ramgarh district,245189,412829670.89178383
1738,jharkhand,2018,4,ranchi district,997887,1817673935.7006779
1739,jharkhand,2018,4,east singhbhum district,616640,990453488.2225387
1740,jharkhand,2018,4,jamtara district,69899,88236099.31173173
1741,jharkhand,2018,4,dumka district,108716,130199956.43032046
1742,jharkhand,2018,4,koderma district,145018,347563723.9094753
1743,jharkhand,2018,4,hazaribagh district,454790,843013094.1120856
1744,jharkhand,2018,4,simdega district,19546,44876911.67864157
1745,jharkhand,2018,4,garhwa district,150200,498426272.61469066
1746,jharkhand,2018,4,saraikela kharsawan district,242853,296733243.1740029
1747,jharkhand,2018,4,gumla district,35436,74139877.45931
1748,jharkhand,2018,4,chatra district,99556,275373551.3442755
1749,jharkhand,2018,4,khunti district,27189,58660541.43013879
1750,jharkhand,2018,4,dhanbad district,1062585,1128043527.8329782
1751,jharkhand,2018,4,godda district,111530,195266208.56380132
1752,jharkhand,2018,4,deoghar district,152383,236116834.01685223
1753,jharkhand,2018,4,palamu district,234378,620094977.5658048
1754,jharkhand,2018,4,latehar district,69590,215459501.83440596
1755,jharkhand,2018,4,west singhbhum district,94778,161602065.21757331
1756,jharkhand,2018,4,pakur district,58677,76373283.19081725
1757,jharkhand,2018,4,lohardaga district,35604,81171963.13151148
1758,jharkhand,2018,4,sahebganj district,88654,175686520.1584292
1759,jharkhand,2018,4,giridih district,364032,575695972.035529
1760,jharkhand,2018,4,bokaro district,798913,898225421.2948879
1761,jharkhand,2019,4,ramgarh district,606260,907240261.0972492
1762,jharkhand,2019,4,ranchi district,4962725,8766487755.261751
1763,jharkhand,2019,4,east singhbhum district,1743320,2454308540.295499
1764,jharkhand,2019,4,jamtara district,128678,181420052.0316623
1765,jharkhand,2019,4,dumka district,246083,333225930.0008347
1766,jharkhand,2019,4,koderma district,300610,620039096.2061743
1767,jharkhand,2019,4,hazaribagh district,1115893,1919987793.5106766
1768,jharkhand,2019,4,simdega district,50843,111985838.91556814
1769,jharkhand,2019,4,garhwa district,353292,1079121447.7061095
1770,jharkhand,2019,4,saraikela kharsawan district,542522,632386702.9813409
1771,jharkhand,2019,4,gumla district,88718,182271440.1914146
1772,jharkhand,2019,4,chatra district,266238,605474152.4401714
1773,jharkhand,2019,4,khunti district,63682,141760019.40566558
1774,jharkhand,2019,4,dhanbad district,2966376,2559078950.795422
1775,jharkhand,2019,4,godda district,223042,498672089.4866885
1776,jharkhand,2019,4,deoghar district,411994,652381524.6441478
1777,jharkhand,2019,4,palamu district,568241,1542916983.3263822
1778,jharkhand,2019,4,latehar district,178887,527968456.97653687
1779,jharkhand,2019,4,west singhbhum district,237879,373351248.94109875
1780,jharkhand,2019,4,pakur district,101976,169185786.96339715
1781,jharkhand,2019,4,lohardaga district,84315,178315463.61294547
1782,jharkhand,2019,4,sahebganj district,148678,378366809.0588422
1783,jharkhand,2019,4,giridih district,664950,1173756910.3354383
1784,jharkhand,2019,4,bokaro district,2193416,2158045122.491934
1785,jharkhand,2020,4,ramgarh district,1794655,3007749575.42791
1786,jharkhand,2020,4,ranchi district,8317124,15659917253.677042
1787,jharkhand,2020,4,east singhbhum district,4179679,6186133250.919455
1788,jharkhand,2020,4,jamtara district,219668,411533853.2107391
1789,jharkhand,2020,4,dumka district,477931,945885729.6587029
1790,jharkhand,2020,4,koderma district,1009906,2084555455.864562
1791,jharkhand,2020,4,hazaribagh district,3130010,6000420755.634438
1792,jharkhand,2020,4,simdega district,159242,394670989.1547481
1793,jharkhand,2020,4,garhwa district,1066915,3132518917.570641
1794,jharkhand,2020,4,saraikela kharsawan district,1193402,1733160460.894959
1795,jharkhand,2020,4,gumla district,304672,683638237.6119499
1796,jharkhand,2020,4,chatra district,803578,1902306145.1554122
1797,jharkhand,2020,4,khunti district,308867,747006598.3386451
1798,jharkhand,2020,4,dhanbad district,4393208,6659934484.806874
1799,jharkhand,2020,4,godda district,565640,1281356655.8426871
1800,jharkhand,2020,4,deoghar district,997893,1729898241.8346453
1801,jharkhand,2020,4,palamu district,1861344,4863829078.659186
1802,jharkhand,2020,4,latehar district,528656,1484525842.3836887
1803,jharkhand,2020,4,west singhbhum district,681181,1292020190.6032867
1804,jharkhand,2020,4,pakur district,250419,572066553.6930829
1805,jharkhand,2020,4,lohardaga district,270837,604770618.0510373
1806,jharkhand,2020,4,sahebganj district,480796,1235490291.6690285
1807,jharkhand,2020,4,giridih district,2130742,4345307139.123083
1808,jharkhand,2020,4,bokaro district,4305268,5846478510.257725
1809,jharkhand,2021,4,ramgarh district,3983583,6432497429.630726
1810,jharkhand,2021,4,ranchi district,24545152,39912526848.089005
1811,jharkhand,2021,4,east singhbhum district,8580079,12866334499.288763
1812,jharkhand,2021,4,jamtara district,420110,899430757.6446146
1813,jharkhand,2021,4,dumka district,1007415,1995978391.5600896
1814,jharkhand,2021,4,koderma district,2621669,5203974984.686633
1815,jharkhand,2021,4,hazaribagh district,7977180,13886616619.230751
1816,jharkhand,2021,4,simdega district,337680,938425675.838901
1817,jharkhand,2021,4,garhwa district,2450056,6434562133.24218
1818,jharkhand,2021,4,saraikela kharsawan district,2464688,3572566246.9868546
1819,jharkhand,2021,4,gumla district,636433,1527038244.986805
1820,jharkhand,2021,4,chatra district,1941040,4513039854.003838
1821,jharkhand,2021,4,khunti district,1041603,2066589985.050446
1822,jharkhand,2021,4,dhanbad district,9479444,14274464381.899334
1823,jharkhand,2021,4,godda district,1280918,2759418369.0632443
1824,jharkhand,2021,4,deoghar district,2254328,3870686738.9693007
1825,jharkhand,2021,4,palamu district,4766385,10484190181.850275
1826,jharkhand,2021,4,latehar district,1244068,3090427190.28729
1827,jharkhand,2021,4,west singhbhum district,1326606,2426160587.4312463
1828,jharkhand,2021,4,pakur district,569777,1387823403.0125422
1829,jharkhand,2021,4,lohardaga district,573613,1354289419.7989063
1830,jharkhand,2021,4,sahebganj district,1245223,2906816927.8439384
1831,jharkhand,2021,4,giridih district,5962192,11092190597.045721
1832,jharkhand,2021,4,bokaro district,9299800,12121069536.264236
1833,jharkhand,2022,4,ramgarh district,6829219,10303594244.585339
1834,jharkhand,2022,4,ranchi district,41821467,63819119475.171
1835,jharkhand,2022,4,east singhbhum district,24875930,36996606734.88582
1836,jharkhand,2022,4,jamtara district,788453,1452980042.7320683
1837,jharkhand,2022,4,dumka district,1803301,3293615886.0002213
1838,jharkhand,2022,4,koderma district,4355218,7861436768.904085
1839,jharkhand,2022,4,hazaribagh district,13124400,20746013914.46022
1840,jharkhand,2022,4,simdega district,581669,1441320978.7525017
1841,jharkhand,2022,4,garhwa district,4570205,8930245496.96877
1842,jharkhand,2022,4,saraikela kharsawan district,3981420,5149925217.078531
1843,jharkhand,2022,4,gumla district,1097729,2389426171.4415545
1844,jharkhand,2022,4,chatra district,4086659,7692113539.161083
1845,jharkhand,2022,4,khunti district,663055,1389615318.5767865
1846,jharkhand,2022,4,dhanbad district,18383284,27724792259.010098
1847,jharkhand,2022,4,godda district,2949010,5171409110.291876
1848,jharkhand,2022,4,deoghar district,4399812,6832642718.442625
1849,jharkhand,2022,4,palamu district,8295151,15143138186.199799
1850,jharkhand,2022,4,latehar district,2253112,4319127421.563878
1851,jharkhand,2022,4,west singhbhum district,2362475,3768591306.008004
1852,jharkhand,2022,4,pakur district,1175359,2648838438.839152
1853,jharkhand,2022,4,lohardaga district,1095064,2159930311.3398304
1854,jharkhand,2022,4,sahebganj district,2474476,4932348254.143383
1855,jharkhand,2022,4,giridih district,8482602,13630978502.274261
1856,jharkhand,2022,4,bokaro district,14851022,20173927151.750206
1857,jharkhand,2023,4,ramgarh district,16402320,20925583396.0
1858,jharkhand,2023,4,ranchi district,69176541,84447813476.0
1859,jharkhand,2023,4,east singhbhum district,31393152,37241315137.0
1860,jharkhand,2023,4,jamtara district,2632927,3787110307.0
1861,jharkhand,2023,4,dumka district,5409203,8137362539.0
1862,jharkhand,2023,4,koderma district,12145150,18369345142.0
1863,jharkhand,2023,4,hazaribagh district,33141785,45112161509.0
1864,jharkhand,2023,4,simdega district,1658106,3302361995.0
1865,jharkhand,2023,4,garhwa district,13992079,21621464354.0
1866,jharkhand,2023,4,saraikela kharsawan district,10920881,11998121013.0
1867,jharkhand,2023,4,gumla district,3359882,5661731529.0
1868,jharkhand,2023,4,chatra district,9632409,15327690328.0
1869,jharkhand,2023,4,khunti district,1791013,3186259555.0
1870,jharkhand,2023,4,dhanbad district,36728784,47298852662.0
1871,jharkhand,2023,4,godda district,7209526,10502565474.0
1872,jharkhand,2023,4,deoghar district,12502549,15925308807.0
1873,jharkhand,2023,4,palamu district,24008097,34728776320.0
1874,jharkhand,2023,4,latehar district,6647539,10103132822.0
1875,jharkhand,2023,4,west singhbhum district,5961234,8123630287.0
1876,jharkhand,2023,4,pakur district,3655708,7335916247.0
1877,jharkhand,2023,4,lohardaga district,3553193,5297851852.0
1878,jharkhand,2023,4,sahebganj district,6972070,11233885653.0
1879,jharkhand,2023,4,giridih district,24340167,32891441717.0
1880,jharkhand,2023,4,bokaro district,31304047,36160422804.0
1881,jharkhand,2024,4,ramgarh district,25089268,28703400715.0
1882,jharkhand,2024,4,seraikela kharsawan district,17339458,16717946006.0
1883,jharkhand,2024,4,ranchi district,103611951,116051613994.0
1884,jharkhand,2024,4,east singhbhum district,46197234,49047065420.0
1885,jharkhand,2024,4,jamtara district,5238379,6483911511.0
1886,jharkhand,2024,4,dumka district,9426418,12625105426.0
1887,jharkhand,2024,4,koderma district,18739109,25654406560.0
1888,jharkhand,2024,4,simdega district,2733806,4586168517.0
1889,jharkhand,2024,4,garhwa district,23669871,31147888083.0
1890,jharkhand,2024,4,sahibganj district,13623855,18584545042.0
1891,jharkhand,2024,4,gumla district,5667173,8571723706.0
1892,jharkhand,2024,4,chatra district,15228414,21943654489.0
1893,jharkhand,2024,4,khunti district,2937550,4639429331.0
1894,jharkhand,2024,4,dhanbad district,56131582,64007455067.0
1895,jharkhand,2024,4,godda district,13084079,16746970847.0
1896,jharkhand,2024,4,deoghar district,21383304,24746944988.0
1897,jharkhand,2024,4,palamu district,38570862,48564477764.0
1898,jharkhand,2024,4,latehar district,10452653,14297812133.0
1899,jharkhand,2024,4,west singhbhum district,9789760,11471494990.0
1900,jharkhand,2024,4,pakur district,6985636,11856917133.0
