,State,Year,Quater,Transacion_type,hover_count,hover_amount
1816,madhya-pradesh,2024,4,katni district,800,1151362.0
1817,madhya-pradesh,2024,4,narmadapuram district,887,1674772.0
1818,madhya-pradesh,2024,4,dindori district,300,440349.0
1819,madhya-pradesh,2024,4,shivpuri district,579,1014955.0
1820,madhya-pradesh,2024,4,gwalior district,3295,5826629.0
1821,madhya-pradesh,2024,4,anuppur district,407,598915.0
1822,madhya-pradesh,2024,4,agar malwa district,241,350378.0
1823,madhya-pradesh,2024,4,ashoknagar district,205,388084.0
1824,madhya-pradesh,2024,4,sagar district,1367,2395068.0
1825,madhya-pradesh,2024,4,niwari district,182,366586.0
1826,madhya-pradesh,2024,4,rewa district,1410,2486511.0
1827,madhya-pradesh,2024,4,shajapur district,444,603904.0
1828,madhya-pradesh,2024,4,ujjain district,1912,2998654.0
1829,madhya-pradesh,2024,4,bhind district,535,901994.0
1830,madhya-pradesh,2024,4,tikamgarh district,278,442254.0
1831,madhya-pradesh,2024,4,seoni district,700,1201671.0
1832,madhya-pradesh,2024,4,harda district,303,640805.0
1833,madhya-pradesh,2024,4,burhanpur district,272,444349.0
1834,madhya-pradesh,2024,4,pandhurna district,221,346662.0
1835,madhya-pradesh,2024,4,damoh district,364,586587.0
1836,madhya-pradesh,2024,4,bhopal district,6824,13581645.0
1837,madhya-pradesh,2024,4,jhabua district,515,501519.0
1838,madhya-pradesh,2024,4,dhar district,1715,2324249.0
1839,madhya-pradesh,2024,4,guna district,666,1007004.0
1840,madhya-pradesh,2024,4,chhindwara district,1206,2301001.0
1841,madhya-pradesh,2024,4,umaria district,278,443062.0
1842,madhya-pradesh,2024,4,mandla district,455,700389.0
1843,madhya-pradesh,2024,4,indore district,12551,20489191.0
1844,madhya-pradesh,2024,4,shahdol district,657,1127025.0
1845,madhya-pradesh,2024,4,ratlam district,912,1450757.0
1846,madhya-pradesh,2024,4,panna district,314,492052.0
1847,madhya-pradesh,2024,4,chhatarpur district,666,1178368.0
1848,maharashtra,2020,4,jalgaon district,1073,559354.0
1849,maharashtra,2020,4,latur district,635,298377.0
1850,maharashtra,2020,4,thane district,5939,4405413.0
1851,maharashtra,2020,4,bhandara district,269,172609.0
1852,maharashtra,2020,4,nandurbar district,223,161859.0
1853,maharashtra,2020,4,chandrapur district,552,336821.0
1854,maharashtra,2020,4,kolhapur district,994,517657.0
1855,maharashtra,2020,4,solapur district,1313,596502.0
1856,maharashtra,2020,4,mumbai district,1677,1248451.0
1857,maharashtra,2020,4,sindhudurg district,184,168701.0
1858,maharashtra,2020,4,dhule district,439,205770.0
1859,maharashtra,2020,4,wardha district,191,118497.0
1860,maharashtra,2020,4,parbhani district,415,179329.0
1861,maharashtra,2020,4,mumbai suburban district,4631,3301120.0
1862,maharashtra,2020,4,hingoli district,203,75953.0
1863,maharashtra,2020,4,ratnagiri district,254,213201.0
1864,maharashtra,2020,4,nanded district,731,336213.0
1865,maharashtra,2020,4,osmanabad district,414,238644.0
1866,maharashtra,2020,4,nagpur district,1994,1280886.0
1867,maharashtra,2020,4,buldhana district,558,229992.0
1868,maharashtra,2020,4,nashik district,2903,1492155.0
1869,maharashtra,2020,4,akola district,283,103257.0
1870,maharashtra,2020,4,yavatmal district,413,210547.0
1871,maharashtra,2020,4,aurangabad district,1877,739598.0
1872,maharashtra,2020,4,amravati district,752,355638.0
1873,maharashtra,2020,4,washim district,183,78454.0
1874,maharashtra,2020,4,sangli district,633,377052.0
1875,maharashtra,2020,4,gadchiroli district,174,108088.0
1876,maharashtra,2020,4,raigad district,1547,1308133.0
1877,maharashtra,2020,4,palghar district,1117,856150.0
1878,maharashtra,2020,4,jalna district,483,174924.0
1879,maharashtra,2020,4,gondia district,226,133613.0
1880,maharashtra,2020,4,ahmednagar district,1824,875154.0
1881,maharashtra,2020,4,pune district,8211,4862704.0
1882,maharashtra,2020,4,beed district,683,298018.0
1883,maharashtra,2020,4,satara district,800,494980.0
1884,maharashtra,2021,4,jalgaon district,1560,1940692.0
1885,maharashtra,2021,4,latur district,1016,1160431.0
1886,maharashtra,2021,4,thane district,13362,13856390.0
1887,maharashtra,2021,4,bhandara district,469,620119.0
1888,maharashtra,2021,4,nandurbar district,322,460722.0
1889,maharashtra,2021,4,chandrapur district,957,1276669.0
1890,maharashtra,2021,4,kolhapur district,1807,2371006.0
1891,maharashtra,2021,4,solapur district,2839,3265540.0
1892,maharashtra,2021,4,mumbai district,3563,3541155.0
1893,maharashtra,2021,4,sindhudurg district,434,663720.0
1894,maharashtra,2021,4,dhule district,576,708668.0
1895,maharashtra,2021,4,wardha district,391,586904.0
1896,maharashtra,2021,4,parbhani district,497,444446.0
1897,maharashtra,2021,4,mumbai suburban district,9319,9168680.0
1898,maharashtra,2021,4,hingoli district,202,202315.0
1899,maharashtra,2021,4,ratnagiri district,560,835222.0
1900,maharashtra,2021,4,nanded district,995,977696.0
1901,maharashtra,2021,4,osmanabad district,507,636346.0
1902,maharashtra,2021,4,nagpur district,4924,5775357.0
1903,maharashtra,2021,4,buldhana district,846,809103.0
1904,maharashtra,2021,4,nashik district,3996,4883186.0
1905,maharashtra,2021,4,akola district,510,608474.0
1906,maharashtra,2021,4,yavatmal district,630,735141.0
1907,maharashtra,2021,4,aurangabad district,2580,2341427.0
1908,maharashtra,2021,4,amravati district,1046,1501848.0
1909,maharashtra,2021,4,washim district,204,241233.0
1910,maharashtra,2021,4,sangli district,1065,1557560.0
1911,maharashtra,2021,4,gadchiroli district,258,366226.0
1912,maharashtra,2021,4,raigad district,2900,3785506.0
1913,maharashtra,2021,4,palghar district,2927,3095452.0
1914,maharashtra,2021,4,jalna district,548,511876.0
1915,maharashtra,2021,4,gondia district,402,563953.0
1916,maharashtra,2021,4,ahmednagar district,1943,2129337.0
1917,maharashtra,2021,4,pune district,16039,18693479.0
1918,maharashtra,2021,4,beed district,822,1012325.0
1919,maharashtra,2021,4,satara district,1407,1934023.0
1920,maharashtra,2022,4,jalgaon district,1799,2793144.0
1921,maharashtra,2022,4,latur district,1372,1999046.0
1922,maharashtra,2022,4,thane district,20282,24614041.0
1923,maharashtra,2022,4,bhandara district,606,1107669.0
1924,maharashtra,2022,4,nandurbar district,424,893402.0
1925,maharashtra,2022,4,chandrapur district,1432,2406558.0
1926,maharashtra,2022,4,kolhapur district,2428,4332767.0
1927,maharashtra,2022,4,solapur district,3838,5560713.0
1928,maharashtra,2022,4,mumbai district,5857,6447594.0
1929,maharashtra,2022,4,sindhudurg district,604,1239446.0
1930,maharashtra,2022,4,dhule district,772,1171797.0
1931,maharashtra,2022,4,wardha district,989,1438515.0
1932,maharashtra,2022,4,parbhani district,513,758986.0
1933,maharashtra,2022,4,mumbai suburban district,16192,18884324.0
1934,maharashtra,2022,4,hingoli district,236,275612.0
1935,maharashtra,2022,4,ratnagiri district,978,1832093.0
1936,maharashtra,2022,4,nanded district,1376,1743570.0
1937,maharashtra,2022,4,osmanabad district,589,1129877.0
1938,maharashtra,2022,4,nagpur district,8811,11940400.0
1939,maharashtra,2022,4,buldhana district,860,1332394.0
1940,maharashtra,2022,4,nashik district,5371,8785824.0
1941,maharashtra,2022,4,akola district,629,1069007.0
1942,maharashtra,2022,4,yavatmal district,782,1415444.0
1943,maharashtra,2022,4,aurangabad district,2830,4070884.0
1944,maharashtra,2022,4,amravati district,1797,2746860.0
1945,maharashtra,2022,4,washim district,291,427885.0
1946,maharashtra,2022,4,sangli district,1236,2443988.0
1947,maharashtra,2022,4,gadchiroli district,305,471075.0
1948,maharashtra,2022,4,raigad district,5108,7544340.0
1949,maharashtra,2022,4,palghar district,4574,5754546.0
1950,maharashtra,2022,4,jalna district,637,922530.0
1951,maharashtra,2022,4,gondia district,494,839559.0
1952,maharashtra,2022,4,ahmednagar district,2341,3678152.0
1953,maharashtra,2022,4,pune district,27018,38292195.0
1954,maharashtra,2022,4,beed district,913,1405508.0
1955,maharashtra,2022,4,satara district,1616,3145903.0
1956,maharashtra,2023,4,jalgaon district,1948,3583868.0
1957,maharashtra,2023,4,latur district,1969,3121157.0
1958,maharashtra,2023,4,thane district,21339,28481783.0
1959,maharashtra,2023,4,bhandara district,663,1269421.0
1960,maharashtra,2023,4,nandurbar district,516,1225691.0
1961,maharashtra,2023,4,chandrapur district,1592,2759106.0
1962,maharashtra,2023,4,kolhapur district,2390,4985886.0
1963,maharashtra,2023,4,solapur district,4432,7196371.0
1964,maharashtra,2023,4,mumbai district,6225,7624827.0
1965,maharashtra,2023,4,sindhudurg district,660,1420214.0
1966,maharashtra,2023,4,dhule district,822,1554263.0
1967,maharashtra,2023,4,wardha district,823,1513676.0
1968,maharashtra,2023,4,parbhani district,556,838188.0
1969,maharashtra,2023,4,mumbai suburban district,18186,22723247.0
1970,maharashtra,2023,4,hingoli district,283,387855.0
1971,maharashtra,2023,4,ratnagiri district,927,1794192.0
1972,maharashtra,2023,4,nanded district,1610,2378336.0
1973,maharashtra,2023,4,osmanabad district,705,1595196.0
1974,maharashtra,2023,4,nagpur district,9371,14419994.0
1975,maharashtra,2023,4,buldhana district,801,1757324.0
1976,maharashtra,2023,4,nashik district,5985,11362400.0
1977,maharashtra,2023,4,akola district,647,1331384.0
1978,maharashtra,2023,4,yavatmal district,834,1834121.0
1979,maharashtra,2023,4,aurangabad district,3047,5151528.0
1980,maharashtra,2023,4,amravati district,1694,3398188.0
1981,maharashtra,2023,4,washim district,320,535754.0
1982,maharashtra,2023,4,sangli district,1461,3379771.0
1983,maharashtra,2023,4,gadchiroli district,374,771455.0
1984,maharashtra,2023,4,raigad district,5393,8827335.0
1985,maharashtra,2023,4,palghar district,4551,6750732.0
1986,maharashtra,2023,4,jalna district,669,1128517.0
1987,maharashtra,2023,4,gondia district,546,1128818.0
1988,maharashtra,2023,4,ahmednagar district,2629,5136599.0
1989,maharashtra,2023,4,pune district,30243,50492209.0
1990,maharashtra,2023,4,beed district,919,1773813.0
1991,maharashtra,2023,4,satara district,1838,4023895.0
1992,maharashtra,2024,4,jalgaon district,2788,4615655.0
1993,maharashtra,2024,4,latur district,2844,4049352.0
1994,maharashtra,2024,4,thane district,23491,31407984.0
1995,maharashtra,2024,4,bhandara district,920,1723303.0
1996,maharashtra,2024,4,nandurbar district,706,1549306.0
1997,maharashtra,2024,4,chandrapur district,2203,3765820.0
1998,maharashtra,2024,4,kolhapur district,3084,6368054.0
1999,maharashtra,2024,4,solapur district,5648,9035348.0
2000,maharashtra,2024,4,mumbai district,7238,9140646.0
2001,maharashtra,2024,4,sindhudurg district,794,1482047.0
2002,maharashtra,2024,4,dhule district,1207,2242986.0
2003,maharashtra,2024,4,wardha district,1039,1920185.0
2004,maharashtra,2024,4,parbhani district,771,1101788.0
2005,maharashtra,2024,4,mumbai suburban district,19612,25682802.0
2006,maharashtra,2024,4,hingoli district,484,711164.0
2007,maharashtra,2024,4,ratnagiri district,1190,2178701.0
2008,maharashtra,2024,4,nanded district,2405,3441595.0
2009,maharashtra,2024,4,nagpur district,12751,19445789.0
2010,maharashtra,2024,4,dharashiv district,985,2279375.0
2011,maharashtra,2024,4,buldhana district,1334,2368745.0
2012,maharashtra,2024,4,nashik district,7952,14806816.0
2013,maharashtra,2024,4,akola district,919,1690218.0
2014,maharashtra,2024,4,yavatmal district,1160,2417003.0
2015,maharashtra,2024,4,amravati district,2357,4092616.0
2016,maharashtra,2024,4,washim district,487,811884.0
2017,maharashtra,2024,4,chhatrapati sambhaji nagar district,4159,6915626.0
2018,maharashtra,2024,4,sangli district,1841,4305905.0
2019,maharashtra,2024,4,gadchiroli district,600,1126591.0
2020,maharashtra,2024,4,raigad district,6391,10673836.0
2021,maharashtra,2024,4,palghar district,5776,7706463.0
2022,maharashtra,2024,4,jalna district,1058,1447404.0
2023,maharashtra,2024,4,gondia district,800,1530770.0
2024,maharashtra,2024,4,ahmednagar district,3687,6591385.0
2025,maharashtra,2024,4,pune district,35259,60734341.0
2026,maharashtra,2024,4,beed district,1814,2451591.0
2027,maharashtra,2024,4,satara district,2324,5129617.0
2028,manipur,2020,4,kangpokpi district,5,4999.0
2029,manipur,2020,4,noney district,1,33.0
2030,manipur,2020,4,imphal east district,20,12570.0
2031,manipur,2020,4,thoubal district,12,4525.0
2032,manipur,2020,4,kakching district,7,1931.0
2033,manipur,2020,4,ukhrul district,1,32.0
2034,manipur,2020,4,tamenglong district,1,3839.0
2035,manipur,2020,4,chandel district,2,1514.0
2036,manipur,2020,4,bishnupur district,5,626.0
2037,manipur,2020,4,senapati district,3,2586.0
2038,manipur,2020,4,pherzawl district,1,32.0
2039,manipur,2020,4,churachandpur district,12,7312.0
2040,manipur,2020,4,tengnoupal district,2,691.0
2041,manipur,2020,4,imphal west district,18,8367.0
2042,manipur,2021,4,kangpokpi district,9,10192.0
2043,manipur,2021,4,noney district,2,1164.0
2044,manipur,2021,4,imphal east district,34,73197.0
2045,manipur,2021,4,thoubal district,9,18135.0
2046,manipur,2021,4,kakching district,7,2703.0
2047,manipur,2021,4,jiribam district,5,19606.0
2048,manipur,2021,4,ukhrul district,7,7055.0
2049,manipur,2021,4,tamenglong district,6,18621.0
2050,manipur,2021,4,kamjong district,2,1647.0
2051,manipur,2021,4,chandel district,1,943.0
2052,manipur,2021,4,bishnupur district,11,13163.0
2053,manipur,2021,4,senapati district,8,17318.0
2054,manipur,2021,4,churachandpur district,9,25252.0
2055,manipur,2021,4,tengnoupal district,4,5979.0
2056,manipur,2021,4,imphal west district,31,56814.0
2057,manipur,2022,4,kangpokpi district,16,44552.0
2058,manipur,2022,4,noney district,5,1597.0
2059,manipur,2022,4,imphal east district,42,88393.0
2060,manipur,2022,4,thoubal district,24,41743.0
2061,manipur,2022,4,kakching district,5,6022.0
2062,manipur,2022,4,jiribam district,10,32186.0
2063,manipur,2022,4,ukhrul district,11,28523.0
2064,manipur,2022,4,tamenglong district,2,460.0
2065,manipur,2022,4,kamjong district,1,7478.0
2066,manipur,2022,4,chandel district,6,10066.0
2067,manipur,2022,4,bishnupur district,19,62178.0
2068,manipur,2022,4,senapati district,5,7687.0
2069,manipur,2022,4,churachandpur district,36,71508.0
2070,manipur,2022,4,tengnoupal district,12,27609.0
2071,manipur,2022,4,imphal west district,77,190653.0
2072,manipur,2023,4,kangpokpi district,21,63414.0
2073,manipur,2023,4,noney district,1,3518.0
2074,manipur,2023,4,imphal east district,65,104022.0
2075,manipur,2023,4,thoubal district,4,9424.0
2076,manipur,2023,4,kakching district,2,18426.0
2077,manipur,2023,4,jiribam district,16,32180.0
2078,manipur,2023,4,ukhrul district,3,3639.0
2079,manipur,2023,4,tamenglong district,3,6366.0
2080,manipur,2023,4,chandel district,2,6100.0
2081,manipur,2023,4,bishnupur district,15,38427.0
2082,manipur,2023,4,senapati district,4,15815.0
2083,manipur,2023,4,churachandpur district,4,8832.0
2084,manipur,2023,4,tengnoupal district,1,189.0
2085,manipur,2023,4,imphal west district,84,166274.0
2086,manipur,2024,4,kangpokpi district,25,74025.0
2087,manipur,2024,4,noney district,7,6008.0
2088,manipur,2024,4,imphal east district,77,140889.0
2089,manipur,2024,4,thoubal district,39,66801.0
2090,manipur,2024,4,kakching district,18,56585.0
2091,manipur,2024,4,jiribam district,16,17517.0
2092,manipur,2024,4,ukhrul district,7,11838.0
2093,manipur,2024,4,tamenglong district,6,8301.0
2094,manipur,2024,4,kamjong district,1,1161.0
2095,manipur,2024,4,chandel district,10,19370.0
2096,manipur,2024,4,bishnupur district,31,75892.0
2097,manipur,2024,4,senapati district,14,28034.0
2098,manipur,2024,4,churachandpur district,20,41801.0
2099,manipur,2024,4,tengnoupal district,7,6731.0
2100,manipur,2024,4,imphal west district,127,271206.0
2101,meghalaya,2020,4,north garo hills district,1,33.0
2102,meghalaya,2020,4,west garo hills district,14,11704.0
2103,meghalaya,2020,4,south garo hills district,1,32.0
2104,meghalaya,2020,4,east jaintia hills district,6,4482.0
2105,meghalaya,2020,4,south west garo hills district,5,9094.0
2106,meghalaya,2020,4,east khasi hills district,53,37940.0
2107,meghalaya,2020,4,east garo hills district,2,1818.0
2108,meghalaya,2020,4,ribhoi district,8,5569.0
2109,meghalaya,2020,4,west jaintia hills district,1,32.0
2110,meghalaya,2020,4,west khasi hills district,1,325.0
2111,meghalaya,2021,4,north garo hills district,4,11746.0
2112,meghalaya,2021,4,west garo hills district,34,57545.0
2113,meghalaya,2021,4,south garo hills district,2,1560.0
2114,meghalaya,2021,4,east jaintia hills district,14,22910.0
2115,meghalaya,2021,4,south west garo hills district,3,2258.0
2116,meghalaya,2021,4,east khasi hills district,132,226912.0
2117,meghalaya,2021,4,east garo hills district,17,23121.0
2118,meghalaya,2021,4,ribhoi district,44,89673.0
2119,meghalaya,2021,4,west jaintia hills district,5,4459.0
2120,meghalaya,2021,4,west khasi hills district,8,11428.0
2121,meghalaya,2022,4,north garo hills district,16,34009.0
2122,meghalaya,2022,4,south west khasi hills district,1,56.0
2123,meghalaya,2022,4,west garo hills district,137,307812.0
2124,meghalaya,2022,4,south garo hills district,21,40872.0
2125,meghalaya,2022,4,east jaintia hills district,26,16575.0
2126,meghalaya,2022,4,south west garo hills district,6,14977.0
2127,meghalaya,2022,4,east khasi hills district,293,521881.0
2128,meghalaya,2022,4,east garo hills district,24,91125.0
2129,meghalaya,2022,4,ribhoi district,91,143065.0
2130,meghalaya,2022,4,west jaintia hills district,8,7150.0
2131,meghalaya,2022,4,west khasi hills district,4,12007.0
2132,meghalaya,2023,4,north garo hills district,29,57154.0
2133,meghalaya,2023,4,south west khasi hills district,4,10473.0
2134,meghalaya,2023,4,west garo hills district,190,460215.0
2135,meghalaya,2023,4,south garo hills district,26,51357.0
2136,meghalaya,2023,4,east jaintia hills district,33,60016.0
2137,meghalaya,2023,4,south west garo hills district,28,73117.0
2138,meghalaya,2023,4,east khasi hills district,328,751846.0
2139,meghalaya,2023,4,east garo hills district,25,66170.0
2140,meghalaya,2023,4,ribhoi district,117,226411.0
2141,meghalaya,2023,4,west jaintia hills district,15,58030.0
2142,meghalaya,2023,4,west khasi hills district,11,28575.0
2143,meghalaya,2024,4,north garo hills district,42,72085.0
2144,meghalaya,2024,4,south west khasi hills district,2,1264.0
2145,meghalaya,2024,4,west garo hills district,284,566716.0
2146,meghalaya,2024,4,south garo hills district,53,100794.0
2147,meghalaya,2024,4,east jaintia hills district,59,92496.0
2148,meghalaya,2024,4,south west garo hills district,48,102311.0
2149,meghalaya,2024,4,east khasi hills district,538,989452.0
2150,meghalaya,2024,4,ri bhoi district,182,336005.0
2151,meghalaya,2024,4,east garo hills district,57,107430.0
2152,meghalaya,2024,4,west jaintia hills district,29,92292.0
2153,meghalaya,2024,4,eastern west khasi hills district,7,11590.0
2154,meghalaya,2024,4,west khasi hills district,12,21221.0
2155,mizoram,2020,4,serchhip district,1,1866.0
2156,mizoram,2020,4,aizawl district,43,74456.0
2157,mizoram,2020,4,lunglei district,10,28125.0
2158,mizoram,2020,4,mamit district,5,3550.0
2159,mizoram,2020,4,lawngtlai district,11,6209.0
2160,mizoram,2020,4,kolasib district,10,4885.0
2161,mizoram,2020,4,champhai district,1,33.0
2162,mizoram,2021,4,serchhip district,4,8840.0
2163,mizoram,2021,4,aizawl district,58,91842.0
2164,mizoram,2021,4,lunglei district,12,23824.0
2165,mizoram,2021,4,mamit district,10,14175.0
2166,mizoram,2021,4,lawngtlai district,6,15826.0
2167,mizoram,2021,4,kolasib district,5,8865.0
2168,mizoram,2021,4,champhai district,1,2611.0
2169,mizoram,2021,4,saiha district,4,9864.0
2170,mizoram,2022,4,serchhip district,35,60974.0
2171,mizoram,2022,4,aizawl district,219,360472.0
2172,mizoram,2022,4,lunglei district,21,33104.0
2173,mizoram,2022,4,mamit district,13,25469.0
2174,mizoram,2022,4,lawngtlai district,23,63038.0
2175,mizoram,2022,4,kolasib district,20,32543.0
2176,mizoram,2022,4,champhai district,16,29772.0
2177,mizoram,2022,4,saiha district,3,7179.0
2178,mizoram,2023,4,serchhip district,18,36017.0
2179,mizoram,2023,4,aizawl district,204,306611.0
2180,mizoram,2023,4,lunglei district,20,43965.0
2181,mizoram,2023,4,mamit district,11,27482.0
2182,mizoram,2023,4,lawngtlai district,19,64525.0
2183,mizoram,2023,4,kolasib district,26,52587.0
2184,mizoram,2023,4,champhai district,6,9018.0
2185,mizoram,2023,4,saiha district,8,17745.0
2186,mizoram,2024,4,serchhip district,28,53725.0
2187,mizoram,2024,4,aizawl district,296,498655.0
2188,mizoram,2024,4,siaha district,17,22273.0
2189,mizoram,2024,4,lunglei district,49,90595.0
2190,mizoram,2024,4,mamit district,13,16176.0
2191,mizoram,2024,4,lawngtlai district,36,51029.0
2192,mizoram,2024,4,kolasib district,29,29648.0
2193,mizoram,2024,4,saitual district,8,19680.0
2194,mizoram,2024,4,champhai district,10,21869.0
2195,mizoram,2024,4,khawzawl district,3,8037.0
2196,nagaland,2020,4,mon district,3,3729.0
2197,nagaland,2020,4,phek district,2,65.0
2198,nagaland,2020,4,longleng district,1,3884.0
2199,nagaland,2020,4,mokokchung district,9,2370.0
2200,nagaland,2020,4,kiphire district,1,33.0
2201,nagaland,2020,4,kohima district,5,1333.0
2202,nagaland,2020,4,tuensang district,2,198.0
2203,nagaland,2020,4,dimapur district,34,25648.0
2204,nagaland,2020,4,zunheboto district,3,1179.0
2205,nagaland,2020,4,wokha district,2,397.0
2206,nagaland,2021,4,mon district,2,4069.0
2207,nagaland,2021,4,phek district,5,5615.0
2208,nagaland,2021,4,longleng district,3,7896.0
2209,nagaland,2021,4,mokokchung district,13,36881.0
2210,nagaland,2021,4,kiphire district,1,3477.0
2211,nagaland,2021,4,kohima district,17,25180.0
2212,nagaland,2021,4,tuensang district,3,9471.0
2213,nagaland,2021,4,peren district,4,18740.0
2214,nagaland,2021,4,dimapur district,133,229207.0
2215,nagaland,2021,4,zunheboto district,1,425.0
2216,nagaland,2021,4,wokha district,1,463.0
2217,nagaland,2022,4,mon district,15,56474.0
2218,nagaland,2022,4,phek district,8,19673.0
2219,nagaland,2022,4,longleng district,2,14520.0
2220,nagaland,2022,4,mokokchung district,33,63375.0
2221,nagaland,2022,4,kiphire district,2,112.0
2222,nagaland,2022,4,kohima district,27,61776.0
2223,nagaland,2022,4,tuensang district,6,13464.0
2224,nagaland,2022,4,peren district,5,12028.0
2225,nagaland,2022,4,dimapur district,254,442630.0
2226,nagaland,2022,4,zunheboto district,7,5899.0
2227,nagaland,2022,4,wokha district,8,10913.0
2228,nagaland,2023,4,mon district,18,57150.0
2229,nagaland,2023,4,phek district,3,1322.0
2230,nagaland,2023,4,longleng district,2,2249.0
2231,nagaland,2023,4,mokokchung district,20,73657.0
2232,nagaland,2023,4,kohima district,37,137578.0
2233,nagaland,2023,4,tuensang district,7,18554.0
2234,nagaland,2023,4,peren district,4,8375.0
2235,nagaland,2023,4,dimapur district,221,486852.0
2236,nagaland,2023,4,zunheboto district,4,12198.0
2237,nagaland,2023,4,wokha district,15,25038.0
2238,nagaland,2024,4,mon district,28,75471.0
2239,nagaland,2024,4,phek district,10,34870.0
2240,nagaland,2024,4,longleng district,4,7152.0
2241,nagaland,2024,4,mokokchung district,25,104897.0
2242,nagaland,2024,4,tseminyu district,1,3048.0
2243,nagaland,2024,4,kiphire district,10,293.0
2244,nagaland,2024,4,kohima district,60,114999.0
2245,nagaland,2024,4,chumoukedima district,94,182390.0
2246,nagaland,2024,4,noklak district,2,2136.0
2247,nagaland,2024,4,peren district,10,10346.0
2248,nagaland,2024,4,wokha district,9,19766.0
2249,nagaland,2024,4,tuensang district,14,24874.0
2250,nagaland,2024,4,dimapur district,298,571656.0
2251,nagaland,2024,4,zunheboto district,3,16519.0
2252,odisha,2020,4,rayagada district,141,85987.0
2253,odisha,2020,4,koraput district,171,85777.0
2254,odisha,2020,4,malkangiri district,69,57908.0
2255,odisha,2020,4,sambalpur district,225,119248.0
2256,odisha,2020,4,kalahandi district,158,88400.0
2257,odisha,2020,4,anugul district,251,167432.0
2258,odisha,2020,4,ganjam district,602,320130.0
2259,odisha,2020,4,jajapur district,300,152053.0
2260,odisha,2020,4,bargarh district,125,66666.0
2261,odisha,2020,4,dhenkanal district,197,126487.0
2262,odisha,2020,4,bhadrak district,202,115436.0
2263,odisha,2020,4,nuapada district,64,31837.0
2264,odisha,2020,4,kendujhar district,264,141631.0
2265,odisha,2020,4,mayurbhanj district,209,98405.0
2266,odisha,2020,4,jharsuguda district,177,99479.0
2267,odisha,2020,4,kandhamal district,65,33793.0
2268,odisha,2020,4,deogarh district,39,20606.0
2269,odisha,2020,4,sundargarh district,376,244881.0
2270,odisha,2020,4,jagatsinghapur district,179,91541.0
2271,odisha,2020,4,balangir district,163,63520.0
2272,odisha,2020,4,baleshwar district,294,153833.0
2273,odisha,2020,4,puri district,286,111526.0
2274,odisha,2020,4,sonepur district,64,25723.0
2275,odisha,2020,4,khordha district,1675,954884.0
2276,odisha,2020,4,boudh district,43,27572.0
2277,odisha,2020,4,gajapati district,64,41276.0
2278,odisha,2020,4,nayagarh district,99,59634.0
2279,odisha,2020,4,nabarangpur district,83,78674.0
2280,odisha,2020,4,kendrapara district,176,88668.0
2281,odisha,2020,4,cuttack district,765,455694.0
2282,odisha,2021,4,rayagada district,222,235270.0
2283,odisha,2021,4,koraput district,235,311718.0
2284,odisha,2021,4,malkangiri district,81,125900.0
2285,odisha,2021,4,sambalpur district,337,384838.0
2286,odisha,2021,4,kalahandi district,205,253992.0
2287,odisha,2021,4,anugul district,333,494511.0
2288,odisha,2021,4,ganjam district,533,718272.0
2289,odisha,2021,4,jajapur district,347,404602.0
2290,odisha,2021,4,bargarh district,183,197229.0
2291,odisha,2021,4,dhenkanal district,151,200704.0
2292,odisha,2021,4,bhadrak district,221,232917.0
2293,odisha,2021,4,nuapada district,66,84926.0
2294,odisha,2021,4,kendujhar district,351,478448.0
2295,odisha,2021,4,mayurbhanj district,294,360368.0
2296,odisha,2021,4,jharsuguda district,247,278537.0
2297,odisha,2021,4,kandhamal district,115,139285.0
2298,odisha,2021,4,deogarh district,18,14707.0
2299,odisha,2021,4,sundargarh district,406,664481.0
2300,odisha,2021,4,jagatsinghapur district,199,268299.0
2301,odisha,2021,4,balangir district,229,237562.0
2302,odisha,2021,4,baleshwar district,394,379386.0
2303,odisha,2021,4,puri district,218,355544.0
2304,odisha,2021,4,sonepur district,59,76210.0
2305,odisha,2021,4,khordha district,2185,2421437.0
2306,odisha,2021,4,boudh district,52,59253.0
2307,odisha,2021,4,gajapati district,101,135998.0
2308,odisha,2021,4,nayagarh district,123,128341.0
2309,odisha,2021,4,nabarangpur district,138,170936.0
2310,odisha,2021,4,kendrapara district,182,213845.0
2311,odisha,2021,4,cuttack district,868,914110.0
2312,odisha,2022,4,rayagada district,476,631680.0
2313,odisha,2022,4,koraput district,617,955709.0
2314,odisha,2022,4,malkangiri district,189,271208.0
2315,odisha,2022,4,sambalpur district,929,1231278.0
2316,odisha,2022,4,kalahandi district,417,598810.0
2317,odisha,2022,4,anugul district,1150,1705857.0
2318,odisha,2022,4,ganjam district,1796,2208828.0
2319,odisha,2022,4,jajapur district,899,1237020.0
2320,odisha,2022,4,bargarh district,371,631554.0
2321,odisha,2022,4,dhenkanal district,446,569322.0
2322,odisha,2022,4,bhadrak district,503,642574.0
2323,odisha,2022,4,nuapada district,170,319544.0
2324,odisha,2022,4,kendujhar district,1405,2004714.0
2325,odisha,2022,4,mayurbhanj district,798,1178754.0
2326,odisha,2022,4,jharsuguda district,758,1011170.0
2327,odisha,2022,4,kandhamal district,273,388612.0
2328,odisha,2022,4,deogarh district,83,99740.0
2329,odisha,2022,4,sundargarh district,1899,2525663.0
2330,odisha,2022,4,jagatsinghapur district,469,644153.0
2331,odisha,2022,4,balangir district,416,634008.0
